PERMISSION NOTICE

The Microsoft “Terms of Use” (available at the www.microsoft.com website) govern all glossary terms in this document (“Glossary Terms”).  The following supplemental terms and conditions also apply.  If there is any conflict between the Terms of Use and the following terms and conditions, the following terms and conditions will take
Precedence over the Terms of Use.
         
1. No part of the Glossary Terms may be reproduced, adapted, distributed, or transmitted in any form or by any means, electronic, mechanical, or otherwise, including photocopying and entry into an information storage and/or retrieval system, for any purpose without the prior express consent of Microsoft Corporation. 

2. You may use the Glossary Terms in the development of any application software and you may also use the Glossary Terms for personal or non-commercial purposes only without the prior written consent of Microsoft Corporation, and only if all copies contain this Permission Notice and the Microsoft copyright notice in the Terms of Use.         
                                                                                                                                
3. You are not permitted to make any modifications, deletions or additions to the Glossary Terms.
 
4. Except as expressly set forth above, Microsoft’s publication of the Glossary Terms does not grant any rights to use, distribute, or implement any technology or intellectual property rights. All rights not expressly granted herein are expressly reserved by Microsoft.
"Source Term",,"Translation",,"String Category",,"Platform",,"Product",,"Version"
"animal amphibian",,"amphibiens",,"Text",,"All",,"Office Online Group",,""
"Georgian",,"Géorgien",,"Text",,"All",,"Office Online Group",,""
"Sorry, we're having trouble talking to the service and must close. Check your network connection and try again.",,"Désolé... Nous rencontrons des problèmes pour communiquer avec le service et devons fermer le programme. Merci de vérifier votre connexion réseau et de réessayer.",,"Text",,"All",,"Office Online Group",,""
"Download and Install {richclientfull}",,"Télécharger et installer {richclientfull}",,"Text",,"All",,"Office Online Group",,""
"person biking",,"personne qui fait du vélo",,"Text",,"All",,"Office Online Group",,""
"Capricorn",,"signe capricorne",,"Text",,"All",,"Office Online Group",,""
"emotion",,"émotion",,"Text",,"All",,"Office Online Group",,""
"one o'clock",,"une heure",,"Text",,"All",,"Office Online Group",,""
"money with wings",,"billet avec des ailes",,"Text",,"All",,"Office Online Group",,""
"zzz",,"endormi",,"Text",,"All",,"Office Online Group",,""
"radio",,"radio",,"Text",,"All",,"Office Online Group",,""
"M",,"L",,"Text",,"All",,"Office Online Group",,""
"JasmineUPC",,"JasmineUPC",,"Text",,"All",,"Office Online Group",,""
"SL",,"SA",,"Text",,"All",,"Office Online Group",,""
"Arabic (Qatar)",,"Arabe (Qatar)",,"Text",,"All",,"Office Online Group",,""
"Please enter a name.",,"Entrez un nom.",,"Text",,"All",,"Office Online Group",,""
"dizzy",,"voir des étoiles",,"Text",,"All",,"Office Online Group",,""
"drink",,"boisson",,"Text",,"All",,"Office Online Group",,""
"person running",,"personne qui court",,"Text",,"All",,"Office Online Group",,""
"M",,"M",,"Text",,"All",,"Office Online Group",,""
"Learn more",,"En savoir plus",,"Text",,"All",,"Office Online Group",,""
"Swahili",,"Swahili",,"Text",,"All",,"Office Online Group",,""
"S",,"H",,"Text",,"All",,"Office Online Group",,""
"horse",,"cheval",,"Text",,"All",,"Office Online Group",,""
"S",,"S",,"Text",,"All",,"Office Online Group",,""
